"rules","support","confidence","coverage","lift","count"
"{LUNCH BAG PINK POLKADOT,LUNCH BAG WOODLAND} => {LUNCH BAG RED RETROSPOT}",0.0127872609928222,0.741258741258741,0.0172507388865432,10.9726148851149,212
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG CARS BLUE,LUNCH BAG PINK POLKADOT} => {LUNCH BAG RED RETROSPOT}",0.0111586947343024,0.74,0.0150793172085168,10.9539821428571,185
"{LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG PINK POLKADOT}",0.0138126545630014,0.558536585365854,0.0247300802219675,10.9197854348827,229
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG WOODLAND} => {LUNCH BAG SUKI DESIGN}",0.0106761565836299,0.546296296296296,0.0195427951022378,10.8337874357611,177
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG WOODLAND} => {LUNCH BAG CARS BLUE}",0.0112190120031365,0.574074074074074,0.0195427951022378,10.7909003107416,186
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG PINK POLKADOT}",0.0129078955304904,0.55012853470437,0.0234634175764521,10.7554020953582,214
"{LUNCH BAG PINK POLKADOT,LUNCH BAG SUKI DESIGN} => {LUNCH BAG CARS BLUE}",0.0114602810784728,0.570570570570571,0.0200856505217444,10.7250447726638,190
"{LUNCH BAG PINK POLKADOT,LUNCH BAG SUKI DESIGN} => {LUNCH BAG  BLACK SKULL.}",0.0129078955304904,0.642642642642643,0.0200856505217444,10.6971610164381,214
"{LUNCH BAG RED RETROSPOT,LUNCH BAG WOODLAND} => {LUNCH BAG CARS BLUE}",0.0124856746486519,0.568681318681319,0.0219554858556005,10.6895324063691,207
"{LUNCH BAG RED RETROSPOT,LUNCH BAG WOODLAND} => {LUNCH BAG SUKI DESIGN}",0.0118221846914772,0.538461538461538,0.0219554858556005,10.6784136915716,196
"{LUNCH BAG PINK POLKADOT,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG  BLACK SKULL.}",0.0129078955304904,0.640718562874252,0.0201459677905784,10.6651335882452,214
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG SUKI DESIGN} => {LUNCH BAG PINK POLKADOT}",0.0129078955304904,0.544529262086514,0.0237046866517884,10.6459323539296,214
"{LUNCH BAG SUKI DESIGN,LUNCH BAG WOODLAND} => {LUNCH BAG  BLACK SKULL.}",0.0106761565836299,0.63898916967509,0.0167078834670366,10.6363468313688,177
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG PINK POLKADOT} => {LUNCH BAG CARS BLUE}",0.0150793172085168,0.565610859728507,0.0266602328246577,10.6318168292958,250
"{JUMBO BAG RED RETROSPOT,JUMBO STORAGE BAG SUKI} => {JUMBO BAG PINK POLKADOT}",0.0127872609928222,0.519607843137255,0.0246094456842994,10.6090867381435,212
"{LUNCH BAG SPACEBOY DESIGN,LUNCH BAG WOODLAND} => {LUNCH BAG CARS BLUE}",0.0117618674226431,0.563583815028902,0.0208697750165872,10.5937143643585,195
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG CARS BLUE} => {LUNCH BAG SUKI DESIGN}",0.0129078955304904,0.532338308457711,0.024247542071295,10.5569818372254,214
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG SUKI DESIGN}",0.0124856746486519,0.532133676092545,0.0234634175764521,10.5529237032755,207
"{LUNCH BAG CARS BLUE,LUNCH BAG PINK POLKADOT} => {LUNCH BAG  BLACK SKULL.}",0.0150793172085168,0.631313131313131,0.0238856384582906,10.5085747028518,250
"{LUNCH BAG SUKI DESIGN,LUNCH BAG WOODLAND} => {LUNCH BAG RED RETROSPOT}",0.0118221846914772,0.707581227436823,0.0167078834670366,10.4740974729242,196
"{LUNCH BAG CARS BLUE,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG SUKI DESIGN}",0.0115205983473068,0.526170798898072,0.0218951685867664,10.4346718599655,191
"{LUNCH BAG CARS BLUE,LUNCH BAG WOODLAND} => {LUNCH BAG SUKI DESIGN}",0.0100729838952892,0.523510971786834,0.0192412087580674,10.3819239249449,167
"{LUNCH BAG CARS BLUE,LUNCH BAG RED RETROSPOT} => {LUNCH BAG SUKI DESIGN}",0.0130285300681585,0.523002421307506,0.0249110320284698,10.3718386876282,216
"{LUNCH BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT} => {LUNCH BAG  BLACK SKULL.}",0.0176729597683817,0.62208067940552,0.0284094336208456,10.3548951645222,293
"{LUNCH BAG APPLE DESIGN,LUNCH BAG RED RETROSPOT} => {LUNCH BAG PINK POLKADOT}",0.0106158393147958,0.528528528528528,0.0200856505217444,10.3331066915973,176
"{LUNCH BAG SPACEBOY DESIGN,LUNCH BAG SUKI DESIGN} => {LUNCH BAG CARS BLUE}",0.0115205983473068,0.548850574712644,0.0209904095542554,10.3167728777335,191
"{LUNCH BAG PINK POLKADOT,LUNCH BAG SUKI DESIGN} => {LUNCH BAG RED RETROSPOT}",0.0139936063695036,0.696696696696697,0.0200856505217444,10.3129772629773,232
"{JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG RED RETROSPOT} => {JUMBO BAG PINK POLKADOT}",0.0105555220459618,0.504322766570605,0.0209300922854213,10.2970038755838,175
"{LUNCH BAG SPACEBOY DESIGN,LUNCH BAG WOODLAND} => {LUNCH BAG PINK POLKADOT}",0.0109777429278002,0.526011560693642,0.0208697750165872,10.2838981895518,182
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG SUKI DESIGN} => {LUNCH BAG CARS BLUE}",0.0129078955304904,0.544529262086514,0.0237046866517884,10.2355449389255,214
"{LUNCH BAG CARS BLUE,LUNCH BAG SUKI DESIGN} => {LUNCH BAG PINK POLKADOT}",0.0114602810784728,0.523415977961432,0.0218951685867664,10.2331527106398,190
"{LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG SUKI DESIGN}",0.0126666264551541,0.51219512195122,0.0247300802219676,10.1575154627144,210
"{LUNCH BAG PINK POLKADOT,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG RED RETROSPOT}",0.0138126545630014,0.68562874251497,0.0201459677905784,10.1491418947819,229
"{LUNCH BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT} => {LUNCH BAG CARS BLUE}",0.0153205862838531,0.53927813163482,0.0284094336208456,10.1368391659565,254
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG CARS BLUE}",0.01260630918632,0.537275064267352,0.0234634175764521,10.0991874041819,209
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG SUKI DESIGN} => {LUNCH BAG SPACEBOY DESIGN}",0.0124856746486519,0.526717557251908,0.0237046866517884,10.0028068518664,207
"{LUNCH BAG CARS BLUE,LUNCH BAG SUKI DESIGN} => {LUNCH BAG SPACEBOY DESIGN}",0.0115205983473068,0.526170798898072,0.0218951685867664,9.99242345352936,191
"{LUNCH BAG CARS BLUE,LUNCH BAG PINK POLKADOT} => {LUNCH BAG SPACEBOY DESIGN}",0.012545991917486,0.525252525252525,0.0238856384582906,9.97498466914275,208
"{LUNCH BAG CARS BLUE,LUNCH BAG RED RETROSPOT} => {LUNCH BAG  BLACK SKULL.}",0.0148983654020146,0.598062953995157,0.0249110320284698,9.95510613884108,247
"{JUMBO BAG RED RETROSPOT,LUNCH BAG PINK POLKADOT} => {LUNCH BAG RED RETROSPOT}",0.0102539357017914,0.671936758893281,0.015260269015019,9.94646386222473,170
"{LUNCH BAG CARS BLUE,LUNCH BAG RED RETROSPOT} => {LUNCH BAG SPACEBOY DESIGN}",0.0130285300681585,0.523002421307506,0.0249110320284698,9.93225331369661,216
"{LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN} => {LUNCH BAG CARS BLUE}",0.0130285300681585,0.526829268292683,0.0247300802219675,9.90283723245396,216
"{LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG CARS BLUE}",0.0130285300681585,0.526829268292683,0.0247300802219675,9.90283723245396,216
"{LUNCH BAG SPACEBOY DESIGN,LUNCH BAG SUKI DESIGN} => {LUNCH BAG  BLACK SKULL.}",0.0124856746486519,0.594827586206897,0.0209904095542554,9.90125155795596,207
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG CARS BLUE} => {LUNCH BAG SPACEBOY DESIGN}",0.01260630918632,0.519900497512438,0.024247542071295,9.87334518700883,209
"{PACK OF 60 SPACEBOY CAKE CASES} => {PACK OF 72 RETROSPOT CAKE CASES}",0.0100126666264552,0.5,0.0200253332529103,9.82168246445498,166
"{LUNCH BAG APPLE DESIGN,LUNCH BAG SUKI DESIGN} => {LUNCH BAG  BLACK SKULL.}",0.011701550153809,0.589665653495441,0.0198443814464081,9.81532818202903,194
"{LUNCH BAG CARS BLUE,LUNCH BAG SUKI DESIGN} => {LUNCH BAG  BLACK SKULL.}",0.0129078955304904,0.589531680440771,0.0218951685867664,9.81309812251762,214
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG PINK POLKADOT} => {LUNCH BAG RED RETROSPOT}",0.0176729597683817,0.66289592760181,0.0266602328246577,9.81263534259858,293
"{LUNCH BAG RED RETROSPOT,LUNCH BAG WOODLAND} => {LUNCH BAG  BLACK SKULL.}",0.0129078955304904,0.587912087912088,0.0219554858556005,9.78613906174147,214
"{LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN} => {LUNCH BAG  BLACK SKULL.}",0.0145364617890102,0.58780487804878,0.0247300802219676,9.78435449113527,241
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG WOODLAND} => {LUNCH BAG RED RETROSPOT}",0.0129078955304904,0.660493827160494,0.0195427951022378,9.77707782186949,214
"{LUNCH BAG APPLE DESIGN,LUNCH BAG PINK POLKADOT} => {LUNCH BAG RED RETROSPOT}",0.0106158393147958,0.659176029962547,0.0161047107786959,9.75757089352595,176
"{LUNCH BAG WOODLAND} => {LUNCH BAG SPACEBOY DESIGN}",0.0208697750165872,0.513353115727003,0.0406538391941613,9.74900493200227,346
"{LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN} => {LUNCH BAG SPACEBOY DESIGN}",0.0126666264551541,0.51219512195122,0.0247300802219676,9.7270136618892,210
"{LUNCH BAG CARS BLUE,LUNCH BAG WOODLAND} => {LUNCH BAG  BLACK SKULL.}",0.0112190120031365,0.58307210031348,0.0192412087580674,9.70557464969596,186
"{LUNCH BAG APPLE DESIGN,LUNCH BAG RED RETROSPOT} => {LUNCH BAG SPACEBOY DESIGN}",0.0102539357017914,0.510510510510511,0.0200856505217444,9.69502148196306,170
"{LUNCH BAG APPLE DESIGN,LUNCH BAG SUKI DESIGN} => {LUNCH BAG CARS BLUE}",0.0101936184329574,0.513677811550152,0.0198443814464081,9.65562861416096,169
"{LUNCH BAG APPLE DESIGN,LUNCH BAG RED RETROSPOT} => {LUNCH BAG  BLACK SKULL.}",0.011641232884975,0.57957957957958,0.0200856505217444,9.64743960828298,193
"{LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG  BLACK SKULL.}",0.0142951927136739,0.578048780487805,0.0247300802219676,9.6219585659712,237
"{LUNCH BAG CARS BLUE,LUNCH BAG WOODLAND} => {LUNCH BAG RED RETROSPOT}",0.0124856746486519,0.648902821316614,0.0192412087580674,9.60549988804299,207
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG RED RETROSPOT} => {LUNCH BAG CARS BLUE}",0.0148983654020146,0.510330578512397,0.0291935581156885,9.59271050017803,247
"{JUMBO BAG RED RETROSPOT,LUNCH BAG  BLACK SKULL.} => {LUNCH BAG RED RETROSPOT}",0.0101936184329574,0.647509578544061,0.0157428071656915,9.58487616310892,169
"{LUNCH BAG CARS BLUE,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG  BLACK SKULL.}",0.01260630918632,0.575757575757576,0.0218951685867664,9.58382012900085,209
"{LUNCH BAG SPACEBOY DESIGN,LUNCH BAG WOODLAND} => {LUNCH BAG RED RETROSPOT}",0.013450750949997,0.644508670520231,0.0208697750165872,9.54045468620974,223
"{LUNCH BAG APPLE DESIGN,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG RED RETROSPOT}",0.0102539357017914,0.643939393939394,0.0159237589721937,9.53202786796537,170
"{LUNCH BAG CARS BLUE,LUNCH BAG PINK POLKADOT} => {LUNCH BAG RED RETROSPOT}",0.0153205862838531,0.641414141414141,0.0238856384582906,9.49464736652237,254
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG APPLE DESIGN} => {LUNCH BAG RED RETROSPOT}",0.011641232884975,0.639072847682119,0.0182158151878883,9.45998994796594,193
"{SET OF TEA COFFEE SUGAR TINS PANTRY} => {SET OF 3 CAKE TINS PANTRY DESIGN}",0.0108571083901321,0.569620253164557,0.0190602569515652,9.37808756426533,180
"{LUNCH BAG SPACEBOY DESIGN,LUNCH BAG WOODLAND} => {LUNCH BAG  BLACK SKULL.}",0.011641232884975,0.557803468208092,0.0208697750165872,9.28496355363651,193
"{PAINTED METAL PEARS ASSORTED} => {ASSORTED COLOUR BIRD ORNAMENT}",0.0146570963266783,0.725373134328358,0.0202062850594125,9.25073938002296,243
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG CARS BLUE} => {LUNCH BAG RED RETROSPOT}",0.0148983654020146,0.614427860696517,0.024247542071295,9.09517812722104,247
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG SUKI DESIGN} => {LUNCH BAG RED RETROSPOT}",0.0145364617890102,0.61323155216285,0.0237046866517884,9.0774695565249,241
"{JUMBO BAG PINK POLKADOT,JUMBO BAG STRAWBERRY} => {JUMBO BAG RED RETROSPOT}",0.0135713854876651,0.792253521126761,0.0171301043488751,9.07724334952354,225
"{LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG  BLACK SKULL.}",0.0102539357017914,0.543130990415335,0.018879305145063,9.0407316165621,170
"{JUMBO BAG STRAWBERRY,JUMBO STORAGE BAG SUKI} => {JUMBO BAG RED RETROSPOT}",0.0100729838952892,0.787735849056604,0.0127872609928222,9.02548212958496,167
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG RED RETROSPOT}",0.0142951927136739,0.609254498714653,0.0234634175764521,9.01859851266985,237
"{HEART OF WICKER LARGE} => {HEART OF WICKER SMALL}",0.0240062729959587,0.503160556257901,0.0477109596477472,8.98911515323249,398
"{JUMBO BAG PINK POLKADOT,JUMBO STORAGE BAG SUKI} => {JUMBO BAG RED RETROSPOT}",0.0127872609928222,0.782287822878229,0.0163459798540322,8.96306137905885,212
"{LUNCH BAG SPACEBOY DESIGN,LUNCH BAG SUKI DESIGN} => {LUNCH BAG RED RETROSPOT}",0.0126666264551541,0.603448275862069,0.0209904095542554,8.93265086206896,210
"{JUMBO BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT} => {JUMBO BAG RED RETROSPOT}",0.0103745702394596,0.774774774774775,0.0133904336811629,8.87698064339391,172
"{LUNCH BAG APPLE DESIGN,LUNCH BAG SUKI DESIGN} => {LUNCH BAG RED RETROSPOT}",0.0118221846914772,0.595744680851064,0.0198443814464081,8.8186170212766,196
"{LUNCH BAG CARS BLUE,LUNCH BAG SUKI DESIGN} => {LUNCH BAG RED RETROSPOT}",0.0130285300681585,0.59504132231405,0.0218951685867664,8.8082054309327,216
"{LUNCH BAG CARS BLUE,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG RED RETROSPOT}",0.0130285300681585,0.59504132231405,0.0218951685867664,8.8082054309327,216
"{LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG RED RETROSPOT}",0.0112190120031365,0.594249201277955,0.018879305145063,8.79647991784573,186
"{JUMBO BAG PINK POLKADOT,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO BAG RED RETROSPOT}",0.0106158393147958,0.765217391304348,0.0138729718318355,8.76747693879391,176
"{LUNCH BAG PINK POLKADOT} => {LUNCH BAG  BLACK SKULL.}",0.0266602328246577,0.52122641509434,0.051149043971289,8.67611720466773,442
"{JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO STORAGE BAG SUKI} => {JUMBO BAG RED RETROSPOT}",0.0109174256589662,0.747933884297521,0.0145967790578443,8.56945118712411,181
"{JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG PINK POLKADOT} => {JUMBO BAG RED RETROSPOT}",0.0105555220459618,0.720164609053498,0.0146570963266783,8.25128476399305,175
"{JUMBO BAG PINK POLKADOT,JUMBO BAG PINK VINTAGE PAISLEY} => {JUMBO BAG RED RETROSPOT}",0.0103142529706255,0.718487394957983,0.014355509982508,8.23206808639143,171
"{LUNCH BAG PINK POLKADOT} => {LUNCH BAG RED RETROSPOT}",0.0284094336208456,0.555424528301887,0.051149043971289,8.22177076314016,471
"{LUNCH BAG WOODLAND} => {LUNCH BAG RED RETROSPOT}",0.0219554858556005,0.540059347181009,0.0406538391941613,7.99432492581602,364
"{JUMBO  BAG BAROQUE BLACK WHITE,JUMBO STORAGE BAG SUKI} => {JUMBO BAG RED RETROSPOT}",0.0100126666264552,0.697478991596639,0.014355509982508,7.99136434117531,166
"{LUNCH BAG DOLLY GIRL DESIGN} => {LUNCH BAG RED RETROSPOT}",0.0161047107786959,0.515444015444015,0.0312443452560468,7.62995208218422,267
"{JUMBO BAG STRAWBERRY} => {JUMBO BAG RED RETROSPOT}",0.0238253211894565,0.635048231511254,0.0375173412147898,7.27606401535942,395
"{JUMBO BAG PINK POLKADOT} => {JUMBO BAG RED RETROSPOT}",0.030520538030038,0.623152709359606,0.0489776222932626,7.13977109085895,506
"{GREEN REGENCY TEACUP AND SAUCER,PINK REGENCY TEACUP AND SAUCER,ROSES REGENCY TEACUP AND SAUCER} => {REGENCY CAKESTAND 3 TIER}",0.0121840883044816,0.592375366568915,0.0205681886724169,6.96524198747946,202
"{PINK REGENCY TEACUP AND SAUCER,ROSES REGENCY TEACUP AND SAUCER} => {REGENCY CAKESTAND 3 TIER}",0.0135713854876651,0.587467362924282,0.0231015139634477,6.90753291483807,225
"{JUMBO BAG SCANDINAVIAN BLUE PAISLEY} => {JUMBO BAG RED RETROSPOT}",0.0149586826708487,0.584905660377358,0.0255745219856445,6.70155559322476,248
"{GREEN REGENCY TEACUP AND SAUCER,PINK REGENCY TEACUP AND SAUCER} => {REGENCY CAKESTAND 3 TIER}",0.0138729718318355,0.569306930693069,0.0243681766089631,6.69399971912085,230
"{GREEN REGENCY TEACUP AND SAUCER,ROSES REGENCY TEACUP AND SAUCER} => {REGENCY CAKESTAND 3 TIER}",0.0159840762410278,0.55672268907563,0.028711019965016,6.54603224268431,265
"{CANDLEHOLDER PINK HANGING HEART} => {WHITE HANGING HEART T-LIGHT HOLDER}",0.0141745581760058,0.741324921135647,0.0191205742203993,6.52358060908062,235
"{JUMBO STORAGE BAG SUKI} => {JUMBO BAG RED RETROSPOT}",0.0246094456842994,0.566666666666667,0.0434284335605284,6.49258235429625,408
"{JUMBO  BAG BAROQUE BLACK WHITE} => {JUMBO BAG RED RETROSPOT}",0.0209300922854213,0.554313099041534,0.0377586102901261,6.3510413745747,347
"{PINK REGENCY TEACUP AND SAUCER} => {REGENCY CAKESTAND 3 TIER}",0.0159840762410278,0.537525354969574,0.0297364135351951,6.32030699293657,265
"{JUMBO BAG SPACEBOY DESIGN} => {JUMBO BAG RED RETROSPOT}",0.0137523372941673,0.550724637681159,0.0249713492973038,6.30992658473804,228
"{JUMBO BAG WOODLAND ANIMALS} => {JUMBO BAG RED RETROSPOT}",0.0121237710356475,0.547683923705722,0.0221364376621027,6.27508760961794,201
"{JUMBO BAG PINK VINTAGE PAISLEY} => {JUMBO BAG RED RETROSPOT}",0.0182158151878883,0.546112115732369,0.0333554496652392,6.25707862247888,302
"{GREEN REGENCY TEACUP AND SAUCER} => {REGENCY CAKESTAND 3 TIER}",0.0193618432957356,0.524509803921569,0.0369141685264491,6.16726811291893,321
"{ROSES REGENCY TEACUP AND SAUCER} => {REGENCY CAKESTAND 3 TIER}",0.0212316786295917,0.519174041297935,0.0408951082694976,6.1045293834599,352
"{JUMBO STORAGE BAG SKULLS} => {JUMBO BAG RED RETROSPOT}",0.0144158272513421,0.531111111111111,0.0271427709753302,6.08520463794825,239
"{RED HANGING HEART T-LIGHT HOLDER} => {WHITE HANGING HEART T-LIGHT HOLDER}",0.0258157910609808,0.666666666666667,0.0387236865914711,5.86659589525832,428
"{JUMBO BAG APPLES} => {JUMBO BAG RED RETROSPOT}",0.018879305145063,0.5,0.0377586102901261,5.72874913614375,313
